Area,B,C,D,E,F,G,H,I,J
9392,4,6,2,2,1,4,2,2,2
9393,4,6,2,2,1,4,2,3,2
9394,4,6,2,2,1,4,3,1,2
9395,4,6,2,2,1,4,3,2,2
9396,4,6,2,2,1,4,3,3,2
9397,4,6,2,2,1,4,4,1,2
9398,4,6,2,2,1,4,4,2,2
9399,4,6,2,2,1,4,4,3,2
9400,4,6,2,2,2,2,1,1,3
9401,4,6,2,2,2,2,1,2,3
9402,4,6,2,2,2,2,1,3,3
9403,4,6,2,2,2,2,2,1,3
9404,4,6,2,2,2,2,2,2,3
9405,4,6,2,2,2,2,2,3,3
9406,4,6,2,2,2,2,3,1,3
9407,4,6,2,2,2,2,3,2,3
9408,4,6,2,2,2,2,3,3,3
9409,4,6,2,2,2,2,4,1,3
9410,4,6,2,2,2,2,4,2,3
9411,4,6,2,2,2,2,4,3,3
9412,4,6,2,2,2,4,1,1,2
9413,4,6,2,2,2,4,1,2,2
9414,4,6,2,2,2,4,1,3,2
9415,4,6,2,2,2,4,2,1,2
9416,4,6,2,2,2,4,2,2,2
9417,4,6,2,2,2,4,2,3,2
9418,4,6,2,2,2,4,3,1,2
9419,4,6,2,2,2,4,3,2,2
9420,4,6,2,2,2,4,3,3,2
9421,4,6,2,2,2,4,4,1,2
9422,4,6,2,2,2,4,4,2,2
9423,4,6,2,2,2,4,4,3,2
9424,4,6,2,2,3,2,1,1,1
9425,4,6,2,2,3,2,2,1,1
9426,4,6,2,2,3,2,3,1,1
9427,4,6,2,2,3,2,4,1,1
9428,4,6,2,2,3,4,1,1,2
9429,4,6,2,2,3,4,1,2,2
9430,4,6,2,2,3,4,1,3,2
9431,4,6,2,2,3,4,2,1,2
9432,4,6,2,2,3,4,2,2,2
9433,4,6,2,2,3,4,2,3,2
9434,4,6,2,2,3,4,3,1,2
9435,4,6,2,2,3,4,3,2,2
9436,4,6,2,2,3,4,3,3,2
9437,4,6,2,2,3,4,4,1,2
9438,4,6,2,2,3,4,4,2,2
9439,4,6,2,2,3,4,4,3,2
9440,4,6,2,3,1,1,1,1,5
9441,4,6,2,3,1,1,1,2,5
9442,4,6,2,3,1,1,1,3,5
9443,4,6,2,3,1,1,2,1,5
9444,4,6,2,3,1,1,2,2,5
9445,4,6,2,3,1,1,2,3,5
9446,4,6,2,3,1,1,3,1,5
9447,4,6,2,3,1,1,3,2,5
9448,4,6,2,3,1,1,3,3,5
9449,4,6,2,3,1,1,4,1,5
9450,4,6,2,3,1,1,4,2,5
9451,4,6,2,3,1,1,4,3,5
9452,4,6,2,3,1,2,1,1,5
9453,4,6,2,3,1,2,1,2,5
9454,4,6,2,3,1,2,1,3,5
9455,4,6,2,3,1,2,2,1,5
9456,4,6,2,3,1,2,2,2,5
9457,4,6,2,3,1,2,2,3,5
9458,4,6,2,3,1,2,3,1,5
9459,4,6,2,3,1,2,3,2,5
9460,4,6,2,3,1,2,3,3,5
9461,4,6,2,3,1,2,4,1,5
9462,4,6,2,3,1,2,4,2,5
9463,4,6,2,3,1,2,4,3,5
9464,4,6,2,3,1,3,1,1,5
9465,4,6,2,3,1,3,1,2,5
9466,4,6,2,3,1,3,1,3,5
9467,4,6,2,3,1,3,2,1,5
9468,4,6,2,3,1,3,2,2,5
9469,4,6,2,3,1,3,2,3,5
9470,4,6,2,3,1,3,3,1,5
9471,4,6,2,3,1,3,3,2,5
9472,4,6,2,3,1,3,3,3,5
9473,4,6,2,3,1,3,4,1,5
9474,4,6,2,3,1,3,4,2,5
9475,4,6,2,3,1,3,4,3,5
9476,4,6,2,3,1,4,1,1,2
9477,4,6,2,3,1,4,1,2,2
9478,4,6,2,3,1,4,1,3,2
9479,4,6,2,3,1,4,2,1,2
9480,4,6,2,3,1,4,2,2,2
9481,4,6,2,3,1,4,2,3,2
9482,4,6,2,3,1,4,3,1,2
9483,4,6,2,3,1,4,3,2,2
9484,4,6,2,3,1,4,3,3,2
9485,4,6,2,3,1,4,4,1,2
9486,4,6,2,3,1,4,4,2,2
9487,4,6,2,3,1,4,4,3,2
9488,4,6,2,3,2,2,1,1,3
9489,4,6,2,3,2,2,1,2,3
9490,4,6,2,3,2,2,1,3,3
9491,4,6,2,3,2,2,2,1,3
9492,4,6,2,3,2,2,2,2,3
9493,4,6,2,3,2,2,2,3,3
9494,4,6,2,3,2,2,3,1,3
9495,4,6,2,3,2,2,3,2,3
9496,4,6,2,3,2,2,3,3,3
9497,4,6,2,3,2,2,4,1,3
9498,4,6,2,3,2,2,4,2,3
9499,4,6,2,3,2,2,4,3,3
9500,4,6,2,3,2,4,1,1,2
9501,4,6,2,3,2,4,1,2,2
9502,4,6,2,3,2,4,1,3,2
9503,4,6,2,3,2,4,2,1,2
9504,4,6,2,3,2,4,2,2,2
9505,4,6,2,3,2,4,2,3,2
9506,4,6,2,3,2,4,3,1,2
9507,4,6,2,3,2,4,3,2,2
9508,4,6,2,3,2,4,3,3,2
9509,4,6,2,3,2,4,4,1,2
9510,4,6,2,3,2,4,4,2,2
9511,4,6,2,3,2,4,4,3,2
9512,4,6,2,3,3,2,1,1,1
9513,4,6,2,3,3,2,2,1,1
9514,4,6,2,3,3,2,3,1,1
9515,4,6,2,3,3,2,4,1,1
9516,4,6,2,3,3,4,1,1,2
9517,4,6,2,3,3,4,1,2,2
9518,4,6,2,3,3,4,1,3,2
9519,4,6,2,3,3,4,2,1,2
9520,4,6,2,3,3,4,2,2,2
9521,4,6,2,3,3,4,2,3,2
9522,4,6,2,3,3,4,3,1,2
9523,4,6,2,3,3,4,3,2,2
9524,4,6,2,3,3,4,3,3,2
9525,4,6,2,3,3,4,4,1,2
9526,4,6,2,3,3,4,4,2,2
9527,4,6,2,3,3,4,4,3,2
9528,4,6,3,1,1,1,1,1,5
9529,4,6,3,1,1,1,1,2,5
9530,4,6,3,1,1,1,1,3,5
9531,4,6,3,1,1,1,2,1,5
9532,4,6,3,1,1,1,2,2,5
9533,4,6,3,1,1,1,2,3,5
9534,4,6,3,1,1,1,3,1,5
9535,4,6,3,1,1,1,3,2,5
9536,4,6,3,1,1,1,3,3,5
9537,4,6,3,1,1,1,4,1,5
9538,4,6,3,1,1,1,4,2,5
9539,4,6,3,1,1,1,4,3,5
9540,4,6,3,1,1,2,1,1,5
9541,4,6,3,1,1,2,1,2,5
9542,4,6,3,1,1,2,1,3,5
9543,4,6,3,1,1,2,2,1,5
9544,4,6,3,1,1,2,2,2,5
9545,4,6,3,1,1,2,2,3,5
9546,4,6,3,1,1,2,3,1,5
9547,4,6,3,1,1,2,3,2,5
9548,4,6,3,1,1,2,3,3,5
9549,4,6,3,1,1,2,4,1,5
9550,4,6,3,1,1,2,4,2,5
9551,4,6,3,1,1,2,4,3,5
9552,4,6,3,1,1,3,1,1,5
9553,4,6,3,1,1,3,1,2,5
9554,4,6,3,1,1,3,1,3,5
9555,4,6,3,1,1,3,2,1,5
9556,4,6,3,1,1,3,2,2,5
9557,4,6,3,1,1,3,2,3,5
9558,4,6,3,1,1,3,3,1,5
9559,4,6,3,1,1,3,3,2,5
9560,4,6,3,1,1,3,3,3,5
9561,4,6,3,1,1,3,4,1,5
9562,4,6,3,1,1,3,4,2,5
9563,4,6,3,1,1,3,4,3,5
9564,4,6,3,1,1,4,1,1,1
9565,4,6,3,1,1,4,1,2,1
9566,4,6,3,1,1,4,1,3,1
9567,4,6,3,1,1,4,2,1,1
9568,4,6,3,1,1,4,2,2,1
9569,4,6,3,1,1,4,2,3,1
9570,4,6,3,1,1,4,3,1,1
9571,4,6,3,1,1,4,3,2,1
9572,4,6,3,1,1,4,3,3,1
9573,4,6,3,1,1,4,4,1,1
9574,4,6,3,1,1,4,4,2,1
9575,4,6,3,1,1,4,4,3,1
9576,4,6,3,1,2,2,1,1,1
9577,4,6,3,1,2,2,2,1,1
9578,4,6,3,1,2,2,3,1,1
9579,4,6,3,1,2,2,4,1,1
9580,4,6,3,1,2,4,1,1,1
9581,4,6,3,1,2,4,1,2,1
9582,4,6,3,1,2,4,1,3,1
9583,4,6,3,1,2,4,2,1,1
9584,4,6,3,1,2,4,2,2,1
9585,4,6,3,1,2,4,2,3,1
9586,4,6,3,1,2,4,3,1,1
9587,4,6,3,1,2,4,3,2,1
9588,4,6,3,1,2,4,3,3,1
9589,4,6,3,1,2,4,4,1,1
9590,4,6,3,1,2,4,4,2,1
9591,4,6,3,1,2,4,4,3,1
9592,4,6,3,1,3,1,1,1,1
9593,4,6,3,1,3,1,1,2,1
9594,4,6,3,1,3,1,1,3,1
9595,4,6,3,1,3,1,2,1,1
9596,4,6,3,1,3,1,2,2,1
9597,4,6,3,1,3,1,2,3,1
9598,4,6,3,1,3,1,3,1,1
9599,4,6,3,1,3,1,3,2,1
9600,4,6,3,1,3,1,3,3,1
9601,4,6,3,1,3,1,4,1,1
9602,4,6,3,1,3,1,4,2,1
9603,4,6,3,1,3,1,4,3,1
9604,4,6,3,1,3,2,1,1,1
9605,4,6,3,1,3,2,1,2,1
9606,4,6,3,1,3,2,1,3,1
9607,4,6,3,1,3,2,2,1,1
9608,4,6,3,1,3,2,2,2,1
9609,4,6,3,1,3,2,2,3,1
9610,4,6,3,1,3,2,3,1,1
9611,4,6,3,1,3,2,3,2,1
9612,4,6,3,1,3,2,3,3,1
9613,4,6,3,1,3,2,4,1,1
9614,4,6,3,1,3,2,4,2,1
9615,4,6,3,1,3,2,4,3,1
9616,4,6,3,1,3,3,1,1,1
9617,4,6,3,1,3,3,1,2,1
9618,4,6,3,1,3,3,1,3,1
9619,4,6,3,1,3,3,2,1,1
9620,4,6,3,1,3,3,2,2,1
9621,4,6,3,1,3,3,2,3,1
9622,4,6,3,1,3,3,3,1,1
9623,4,6,3,1,3,3,3,2,1
9624,4,6,3,1,3,3,3,3,1
9625,4,6,3,1,3,3,4,1,1
9626,4,6,3,1,3,3,4,2,1
9627,4,6,3,1,3,3,4,3,1
9628,4,6,3,1,3,4,1,1,1
9629,4,6,3,1,3,4,1,2,1
9630,4,6,3,1,3,4,1,3,1
9631,4,6,3,1,3,4,2,1,1
9632,4,6,3,1,3,4,2,2,1
9633,4,6,3,1,3,4,2,3,1
9634,4,6,3,1,3,4,3,1,1
9635,4,6,3,1,3,4,3,2,1
9636,4,6,3,1,3,4,3,3,1
9637,4,6,3,1,3,4,4,1,1
9638,4,6,3,1,3,4,4,2,1
9639,4,6,3,1,3,4,4,3,1
9640,4,6,3,2,1,1,1,1,5
9641,4,6,3,2,1,1,1,2,5
9642,4,6,3,2,1,1,1,3,5
9643,4,6,3,2,1,1,2,1,5
9644,4,6,3,2,1,1,2,2,5
9645,4,6,3,2,1,1,2,3,5
9646,4,6,3,2,1,1,3,1,5
9647,4,6,3,2,1,1,3,2,5
9648,4,6,3,2,1,1,3,3,5
9649,4,6,3,2,1,1,4,1,5
9650,4,6,3,2,1,1,4,2,5
9651,4,6,3,2,1,1,4,3,5
9652,4,6,3,2,1,2,1,1,5
9653,4,6,3,2,1,2,1,2,5
9654,4,6,3,2,1,2,1,3,5
9655,4,6,3,2,1,2,2,1,5
9656,4,6,3,2,1,2,2,2,5
9657,4,6,3,2,1,2,2,3,5
9658,4,6,3,2,1,2,3,1,5
9659,4,6,3,2,1,2,3,2,5
9660,4,6,3,2,1,2,3,3,5
9661,4,6,3,2,1,2,4,1,5
9662,4,6,3,2,1,2,4,2,5
9663,4,6,3,2,1,2,4,3,5
9664,4,6,3,2,1,3,1,1,5
9665,4,6,3,2,1,3,1,2,5
9666,4,6,3,2,1,3,1,3,5
9667,4,6,3,2,1,3,2,1,5
9668,4,6,3,2,1,3,2,2,5
9669,4,6,3,2,1,3,2,3,5
9670,4,6,3,2,1,3,3,1,5
9671,4,6,3,2,1,3,3,2,5
9672,4,6,3,2,1,3,3,3,5
9673,4,6,3,2,1,3,4,1,5
9674,4,6,3,2,1,3,4,2,5
9675,4,6,3,2,1,3,4,3,5
9676,4,6,3,2,1,4,1,1,1
9677,4,6,3,2,1,4,1,2,1
9678,4,6,3,2,1,4,1,3,1
9679,4,6,3,2,1,4,2,1,1
9680,4,6,3,2,1,4,2,2,1
9681,4,6,3,2,1,4,2,3,1
9682,4,6,3,2,1,4,3,1,1
9683,4,6,3,2,1,4,3,2,1
9684,4,6,3,2,1,4,3,3,1
9685,4,6,3,2,1,4,4,1,1
9686,4,6,3,2,1,4,4,2,1
9687,4,6,3,2,1,4,4,3,1
9688,4,6,3,2,2,2,1,1,1
9689,4,6,3,2,2,2,2,1,1
9690,4,6,3,2,2,2,3,1,1
9691,4,6,3,2,2,2,4,1,1
9692,4,6,3,2,2,4,1,1,1
9693,4,6,3,2,2,4,1,2,1
9694,4,6,3,2,2,4,1,3,1
9695,4,6,3,2,2,4,2,1,1
9696,4,6,3,2,2,4,2,2,1
9697,4,6,3,2,2,4,2,3,1
9698,4,6,3,2,2,4,3,1,1
9699,4,6,3,2,2,4,3,2,1
9700,4,6,3,2,2,4,3,3,1
9701,4,6,3,2,2,4,4,1,1
9702,4,6,3,2,2,4,4,2,1
9703,4,6,3,2,2,4,4,3,1
9704,4,6,3,2,3,1,1,1,1
9705,4,6,3,2,3,1,1,2,1
9706,4,6,3,2,3,1,1,3,1
9707,4,6,3,2,3,1,2,1,1
9708,4,6,3,2,3,1,2,2,1
9709,4,6,3,2,3,1,2,3,1
9710,4,6,3,2,3,1,3,1,1
9711,4,6,3,2,3,1,3,2,1
9712,4,6,3,2,3,1,3,3,1
9713,4,6,3,2,3,1,4,1,1
9714,4,6,3,2,3,1,4,2,1
9715,4,6,3,2,3,1,4,3,1
9716,4,6,3,2,3,2,1,1,1
9717,4,6,3,2,3,2,1,2,1
9718,4,6,3,2,3,2,1,3,1
9719,4,6,3,2,3,2,2,1,1
9720,4,6,3,2,3,2,2,2,1
9721,4,6,3,2,3,2,2,3,1
9722,4,6,3,2,3,2,3,1,1
9723,4,6,3,2,3,2,3,2,1
9724,4,6,3,2,3,2,3,3,1
9725,4,6,3,2,3,2,4,1,1
9726,4,6,3,2,3,2,4,2,1
9727,4,6,3,2,3,2,4,3,1
9728,4,6,3,2,3,3,1,1,1
9729,4,6,3,2,3,3,1,2,1
9730,4,6,3,2,3,3,1,3,1
9731,4,6,3,2,3,3,2,1,1
9732,4,6,3,2,3,3,2,2,1
9733,4,6,3,2,3,3,2,3,1
9734,4,6,3,2,3,3,3,1,1
9735,4,6,3,2,3,3,3,2,1
9736,4,6,3,2,3,3,3,3,1
9737,4,6,3,2,3,3,4,1,1
9738,4,6,3,2,3,3,4,2,1
9739,4,6,3,2,3,3,4,3,1
9740,4,6,3,2,3,4,1,1,1
9741,4,6,3,2,3,4,1,2,1
9742,4,6,3,2,3,4,1,3,1
9743,4,6,3,2,3,4,2,1,1
9744,4,6,3,2,3,4,2,2,1
9745,4,6,3,2,3,4,2,3,1
9746,4,6,3,2,3,4,3,1,1
9747,4,6,3,2,3,4,3,2,1
9748,4,6,3,2,3,4,3,3,1
9749,4,6,3,2,3,4,4,1,1
9750,4,6,3,2,3,4,4,2,1
9751,4,6,3,2,3,4,4,3,1
9752,4,6,3,3,1,1,1,1,5
9753,4,6,3,3,1,1,1,2,5
9754,4,6,3,3,1,1,1,3,5
9755,4,6,3,3,1,1,2,1,5
9756,4,6,3,3,1,1,2,2,5
9757,4,6,3,3,1,1,2,3,5
9758,4,6,3,3,1,1,3,1,5
9759,4,6,3,3,1,1,3,2,5
9760,4,6,3,3,1,1,3,3,5
9761,4,6,3,3,1,1,4,1,5
9762,4,6,3,3,1,1,4,2,5
9763,4,6,3,3,1,1,4,3,5
9764,4,6,3,3,1,2,1,1,5
9765,4,6,3,3,1,2,1,2,5
9766,4,6,3,3,1,2,1,3,5
9767,4,6,3,3,1,2,2,1,5
9768,4,6,3,3,1,2,2,2,5
9769,4,6,3,3,1,2,2,3,5
9770,4,6,3,3,1,2,3,1,5
9771,4,6,3,3,1,2,3,2,5
9772,4,6,3,3,1,2,3,3,5
9773,4,6,3,3,1,2,4,1,5
9774,4,6,3,3,1,2,4,2,5
9775,4,6,3,3,1,2,4,3,5
9776,4,6,3,3,1,3,1,1,5
9777,4,6,3,3,1,3,1,2,5
9778,4,6,3,3,1,3,1,3,5
9779,4,6,3,3,1,3,2,1,5
9780,4,6,3,3,1,3,2,2,5
9781,4,6,3,3,1,3,2,3,5
9782,4,6,3,3,1,3,3,1,5
9783,4,6,3,3,1,3,3,2,5
9784,4,6,3,3,1,3,3,3,5
9785,4,6,3,3,1,3,4,1,5
9786,4,6,3,3,1,3,4,2,5
9787,4,6,3,3,1,3,4,3,5
9788,4,6,3,3,1,4,1,1,1
9789,4,6,3,3,1,4,1,2,1
9790,4,6,3,3,1,4,1,3,1
9791,4,6,3,3,1,4,2,1,1
9792,4,6,3,3,1,4,2,2,1
9793,4,6,3,3,1,4,2,3,1
9794,4,6,3,3,1,4,3,1,1
9795,4,6,3,3,1,4,3,2,1
9796,4,6,3,3,1,4,3,3,1
9797,4,6,3,3,1,4,4,1,1
9798,4,6,3,3,1,4,4,2,1
9799,4,6,3,3,1,4,4,3,1
9800,4,6,3,3,2,2,1,1,1
9801,4,6,3,3,2,2,2,1,1
9802,4,6,3,3,2,2,3,1,1
9803,4,6,3,3,2,2,4,1,1
9804,4,6,3,3,2,4,1,1,1
9805,4,6,3,3,2,4,1,2,1
9806,4,6,3,3,2,4,1,3,1
9807,4,6,3,3,2,4,2,1,1
9808,4,6,3,3,2,4,2,2,1
9809,4,6,3,3,2,4,2,3,1
9810,4,6,3,3,2,4,3,1,1
9811,4,6,3,3,2,4,3,2,1
9812,4,6,3,3,2,4,3,3,1
9813,4,6,3,3,2,4,4,1,1
9814,4,6,3,3,2,4,4,2,1
9815,4,6,3,3,2,4,4,3,1
9816,4,6,3,3,3,1,1,1,1
9817,4,6,3,3,3,1,1,2,1
9818,4,6,3,3,3,1,1,3,1
9819,4,6,3,3,3,1,2,1,1
9820,4,6,3,3,3,1,2,2,1
9821,4,6,3,3,3,1,2,3,1
9822,4,6,3,3,3,1,3,1,1
9823,4,6,3,3,3,1,3,2,1
9824,4,6,3,3,3,1,3,3,1
9825,4,6,3,3,3,1,4,1,1
9826,4,6,3,3,3,1,4,2,1
9827,4,6,3,3,3,1,4,3,1
9828,4,6,3,3,3,2,1,1,1
9829,4,6,3,3,3,2,1,2,1
9830,4,6,3,3,3,2,1,3,1
9831,4,6,3,3,3,2,2,1,1
9832,4,6,3,3,3,2,2,2,1
9833,4,6,3,3,3,2,2,3,1
9834,4,6,3,3,3,2,3,1,1
9835,4,6,3,3,3,2,3,2,1
9836,4,6,3,3,3,2,3,3,1
9837,4,6,3,3,3,2,4,1,1
9838,4,6,3,3,3,2,4,2,1
9839,4,6,3,3,3,2,4,3,1
9840,4,6,3,3,3,3,1,1,1
9841,4,6,3,3,3,3,1,2,1
9842,4,6,3,3,3,3,1,3,1
9843,4,6,3,3,3,3,2,1,1
9844,4,6,3,3,3,3,2,2,1
9845,4,6,3,3,3,3,2,3,1
9846,4,6,3,3,3,3,3,1,1
9847,4,6,3,3,3,3,3,2,1
9848,4,6,3,3,3,3,3,3,1
9849,4,6,3,3,3,3,4,1,1
9850,4,6,3,3,3,3,4,2,1
9851,4,6,3,3,3,3,4,3,1
9852,4,6,3,3,3,4,1,1,1
9853,4,6,3,3,3,4,1,2,1
9854,4,6,3,3,3,4,1,3,1
9855,4,6,3,3,3,4,2,1,1
9856,4,6,3,3,3,4,2,2,1
9857,4,6,3,3,3,4,2,3,1
9858,4,6,3,3,3,4,3,1,1
9859,4,6,3,3,3,4,3,2,1
9860,4,6,3,3,3,4,3,3,1
9861,4,6,3,3,3,4,4,1,1
9862,4,6,3,3,3,4,4,2,1
9863,4,6,3,3,3,4,4,3,1
9864,5,6,2,1,1,4,1,1,2
9865,5,6,2,1,1,4,1,2,2
9866,5,6,2,1,1,4,1,3,2
9867,5,6,2,1,1,4,2,1,2
9868,5,6,2,1,1,4,2,2,2
9869,5,6,2,1,1,4,2,3,2
9870,5,6,2,1,1,4,3,1,2
9871,5,6,2,1,1,4,3,2,2
9872,5,6,2,1,1,4,3,3,2
9873,5,6,2,1,1,4,4,1,2
9874,5,6,2,1,1,4,4,2,2
9875,5,6,2,1,1,4,4,3,2
9876,5,6,2,1,2,4,1,1,2
9877,5,6,2,1,2,4,1,2,2
9878,5,6,2,1,2,4,1,3,2
9879,5,6,2,1,2,4,2,1,2
9880,5,6,2,1,2,4,2,2,2
9881,5,6,2,1,2,4,2,3,2
9882,5,6,2,1,2,4,3,1,2
9883,5,6,2,1,2,4,3,2,2
9884,5,6,2,1,2,4,3,3,2
9885,5,6,2,1,2,4,4,1,2
9886,5,6,2,1,2,4,4,2,2
9887,5,6,2,1,2,4,4,3,2
9888,5,6,2,1,3,4,1,1,2
9889,5,6,2,1,3,4,1,2,2
9890,5,6,2,1,3,4,1,3,2
9891,5,6,2,1,3,4,2,1,2
9892,5,6,2,1,3,4,2,2,2
9893,5,6,2,1,3,4,2,3,2
9894,5,6,2,1,3,4,3,1,2
9895,5,6,2,1,3,4,3,2,2
9896,5,6,2,1,3,4,3,3,2
9897,5,6,2,1,3,4,4,1,2
9898,5,6,2,1,3,4,4,2,2
9899,5,6,2,1,3,4,4,3,2
9900,5,6,2,2,1,4,1,1,2
9901,5,6,2,2,1,4,1,2,2
9902,5,6,2,2,1,4,1,3,2
9903,5,6,2,2,1,4,2,1,2
9904,5,6,2,2,1,4,2,2,2
9905,5,6,2,2,1,4,2,3,2
9906,5,6,2,2,1,4,3,1,2
9907,5,6,2,2,1,4,3,2,2
9908,5,6,2,2,1,4,3,3,2
9909,5,6,2,2,1,4,4,1,2
9910,5,6,2,2,1,4,4,2,2
9911,5,6,2,2,1,4,4,3,2
9912,5,6,2,2,2,4,1,1,2
9913,5,6,2,2,2,4,1,2,2
9914,5,6,2,2,2,4,1,3,2
9915,5,6,2,2,2,4,2,1,2
9916,5,6,2,2,2,4,2,2,2
9917,5,6,2,2,2,4,2,3,2
9918,5,6,2,2,2,4,3,1,2
9919,5,6,2,2,2,4,3,2,2
9920,5,6,2,2,2,4,3,3,2
9921,5,6,2,2,2,4,4,1,2
9922,5,6,2,2,2,4,4,2,2
9923,5,6,2,2,2,4,4,3,2
9924,5,6,2,2,3,4,1,1,2
9925,5,6,2,2,3,4,1,2,2
9926,5,6,2,2,3,4,1,3,2
9927,5,6,2,2,3,4,2,1,2
9928,5,6,2,2,3,4,2,2,2
9929,5,6,2,2,3,4,2,3,2
9930,5,6,2,2,3,4,3,1,2
9931,5,6,2,2,3,4,3,2,2
9932,5,6,2,2,3,4,3,3,2
9933,5,6,2,2,3,4,4,1,2
9934,5,6,2,2,3,4,4,2,2
9935,5,6,2,2,3,4,4,3,2
9936,5,6,2,3,1,4,1,1,2
9937,5,6,2,3,1,4,1,2,2
9938,5,6,2,3,1,4,1,3,2
9939,5,6,2,3,1,4,2,1,2
9940,5,6,2,3,1,4,2,2,2
9941,5,6,2,3,1,4,2,3,2
9942,5,6,2,3,1,4,3,1,2
9943,5,6,2,3,1,4,3,2,2
9944,5,6,2,3,1,4,3,3,2
9945,5,6,2,3,1,4,4,1,2
9946,5,6,2,3,1,4,4,2,2
9947,5,6,2,3,1,4,4,3,2
9948,5,6,2,3,2,4,1,1,2
9949,5,6,2,3,2,4,1,2,2
9950,5,6,2,3,2,4,1,3,2
9951,5,6,2,3,2,4,2,1,2
9952,5,6,2,3,2,4,2,2,2
9953,5,6,2,3,2,4,2,3,2
9954,5,6,2,3,2,4,3,1,2
9955,5,6,2,3,2,4,3,2,2
9956,5,6,2,3,2,4,3,3,2
9957,5,6,2,3,2,4,4,1,2
9958,5,6,2,3,2,4,4,2,2
9959,5,6,2,3,2,4,4,3,2
9960,5,6,2,3,3,4,1,1,2
9961,5,6,2,3,3,4,1,2,2
9962,5,6,2,3,3,4,1,3,2
9963,5,6,2,3,3,4,2,1,2
9964,5,6,2,3,3,4,2,2,2
9965,5,6,2,3,3,4,2,3,2
9966,5,6,2,3,3,4,3,1,2
9967,5,6,2,3,3,4,3,2,2
9968,5,6,2,3,3,4,3,3,2
9969,5,6,2,3,3,4,4,1,2
9970,5,6,2,3,3,4,4,2,2
9971,5,6,2,3,3,4,4,3,2
9972,5,6,3,1,1,4,1,1,1
9973,5,6,3,1,1,4,1,2,1
9974,5,6,3,1,1,4,1,3,1
9975,5,6,3,1,1,4,2,1,1
9976,5,6,3,1,1,4,2,2,1
9977,5,6,3,1,1,4,2,3,1
9978,5,6,3,1,1,4,3,1,1
9979,5,6,3,1,1,4,3,2,1
9980,5,6,3,1,1,4,3,3,1
9981,5,6,3,1,1,4,4,1,1
9982,5,6,3,1,1,4,4,2,1
9983,5,6,3,1,1,4,4,3,1
9984,5,6,3,1,2,4,1,1,1
9985,5,6,3,1,2,4,1,2,1
9986,5,6,3,1,2,4,1,3,1
9987,5,6,3,1,2,4,2,1,1
9988,5,6,3,1,2,4,2,2,1
9989,5,6,3,1,2,4,2,3,1
9990,5,6,3,1,2,4,3,1,1
9991,5,6,3,1,2,4,3,2,1
9992,5,6,3,1,2,4,3,3,1
9993,5,6,3,1,2,4,4,1,1
9994,5,6,3,1,2,4,4,2,1
9995,5,6,3,1,2,4,4,3,1
9996,5,6,3,1,3,4,1,1,1
9997,5,6,3,1,3,4,1,2,1
9998,5,6,3,1,3,4,1,3,1
9999,5,6,3,1,3,4,2,1,1
10000,5,6,3,1,3,4,2,2,1
10001,5,6,3,1,3,4,2,3,1
10002,5,6,3,1,3,4,3,1,1
10003,5,6,3,1,3,4,3,2,1
10004,5,6,3,1,3,4,3,3,1
10005,5,6,3,1,3,4,4,1,1
10006,5,6,3,1,3,4,4,2,1
10007,5,6,3,1,3,4,4,3,1
10008,5,6,3,2,1,4,1,1,1
10009,5,6,3,2,1,4,1,2,1
10010,5,6,3,2,1,4,1,3,1
10011,5,6,3,2,1,4,2,1,1
10012,5,6,3,2,1,4,2,2,1
10013,5,6,3,2,1,4,2,3,1
10014,5,6,3,2,1,4,3,1,1
10015,5,6,3,2,1,4,3,2,1
10016,5,6,3,2,1,4,3,3,1
10017,5,6,3,2,1,4,4,1,1
10018,5,6,3,2,1,4,4,2,1
10019,5,6,3,2,1,4,4,3,1
10020,5,6,3,2,2,4,1,1,1
10021,5,6,3,2,2,4,1,2,1
10022,5,6,3,2,2,4,1,3,1
10023,5,6,3,2,2,4,2,1,1
10024,5,6,3,2,2,4,2,2,1
10025,5,6,3,2,2,4,2,3,1
10026,5,6,3,2,2,4,3,1,1
10027,5,6,3,2,2,4,3,2,1
10028,5,6,3,2,2,4,3,3,1
10029,5,6,3,2,2,4,4,1,1
10030,5,6,3,2,2,4,4,2,1
10031,5,6,3,2,2,4,4,3,1
10032,5,6,3,2,3,4,1,1,1
10033,5,6,3,2,3,4,1,2,1
10034,5,6,3,2,3,4,1,3,1
10035,5,6,3,2,3,4,2,1,1
10036,5,6,3,2,3,4,2,2,1
10037,5,6,3,2,3,4,2,3,1
10038,5,6,3,2,3,4,3,1,1
10039,5,6,3,2,3,4,3,2,1
10040,5,6,3,2,3,4,3,3,1
10041,5,6,3,2,3,4,4,1,1
10042,5,6,3,2,3,4,4,2,1
10043,5,6,3,2,3,4,4,3,1
10044,5,6,3,3,1,4,1,1,1
10045,5,6,3,3,1,4,1,2,1
10046,5,6,3,3,1,4,1,3,1
10047,5,6,3,3,1,4,2,1,1
10048,5,6,3,3,1,4,2,2,1
10049,5,6,3,3,1,4,2,3,1
10050,5,6,3,3,1,4,3,1,1
10051,5,6,3,3,1,4,3,2,1
10052,5,6,3,3,1,4,3,3,1
10053,5,6,3,3,1,4,4,1,1
10054,5,6,3,3,1,4,4,2,1
10055,5,6,3,3,1,4,4,3,1
10056,5,6,3,3,2,4,1,1,1
