Type,B,C,D,E,F,G,H,I,J
8927,4,5,2,2,1,2,2,1,1
8928,4,5,2,2,1,2,2,2,1
8929,4,5,2,2,1,2,2,3,1
8930,4,5,2,2,1,2,3,1,1
8933,4,5,2,2,1,2,4,1,1
8934,4,5,2,2,1,2,4,2,1
8935,4,5,2,2,1,2,4,3,1
8936,4,5,2,2,1,3,1,1,1
8937,4,5,2,2,1,3,1,2,1
8938,4,5,2,2,1,3,1,3,1
8940,4,5,2,2,1,3,2,2,1
8941,4,5,2,2,1,3,2,3,1
8942,4,5,2,2,1,3,3,1,1
8943,4,5,2,2,1,3,3,2,1
8945,4,5,2,2,1,3,4,1,1
8946,4,5,2,2,1,3,4,2,1
8947,4,5,2,2,1,3,4,3,1
8948,4,5,2,2,2,2,1,1,1
8949,4,5,2,2,2,2,2,1,1
8950,4,5,2,2,2,2,3,1,1
8952,4,5,2,2,3,2,1,1,1
8953,4,5,2,2,3,2,2,1,1
8954,4,5,2,2,3,2,3,1,1
8955,4,5,2,2,3,2,4,1,1
8956,4,5,2,3,1,1,1,1,1
8957,4,5,2,3,1,1,1,2,1
8958,4,5,2,3,1,1,1,3,1
8959,4,5,2,3,1,1,2,1,1
8960,4,5,2,3,1,1,2,2,1
8961,4,5,2,3,1,1,2,3,1
8962,4,5,2,3,1,1,3,1,1
8963,4,5,2,3,1,1,3,2,1
8964,4,5,2,3,1,1,3,3,1
8965,4,5,2,3,1,1,4,1,1
8966,4,5,2,3,1,1,4,2,1
8967,4,5,2,3,1,1,4,3,1
8969,4,5,2,3,1,2,1,2,1
8970,4,5,2,3,1,2,1,3,1
8971,4,5,2,3,1,2,2,1,1
8972,4,5,2,3,1,2,2,2,1
8973,4,5,2,3,1,2,2,3,1
8974,4,5,2,3,1,2,3,1,1
8975,4,5,2,3,1,2,3,2,1
8976,4,5,2,3,1,2,3,3,1
8977,4,5,2,3,1,2,4,1,1
8978,4,5,2,3,1,2,4,2,1
8979,4,5,2,3,1,2,4,3,1
8980,4,5,2,3,1,3,1,1,1
8981,4,5,2,3,1,3,1,2,1
8982,4,5,2,3,1,3,1,3,1
8983,4,5,2,3,1,3,2,1,1
8984,4,5,2,3,1,3,2,2,1
8985,4,5,2,3,1,3,2,3,1
8986,4,5,2,3,1,3,3,1,1
8987,4,5,2,3,1,3,3,2,1
8988,4,5,2,3,1,3,3,3,1
8989,4,5,2,3,1,3,4,1,1
8990,4,5,2,3,1,3,4,2,1
8991,4,5,2,3,1,3,4,3,1
8992,4,5,2,3,2,2,1,1,1
8993,4,5,2,3,2,2,2,1,1
8994,4,5,2,3,2,2,3,1,1
8995,4,5,2,3,2,2,4,1,1
8996,4,5,2,3,3,2,1,1,1
8997,4,5,2,3,3,2,2,1,1
8998,4,5,2,3,3,2,3,1,1
8999,4,5,2,3,3,2,4,1,1
9000,4,5,3,1,1,1,1,1,1
9001,4,5,3,1,1,1,1,2,1
9003,4,5,3,1,1,1,2,1,1
9004,4,5,3,1,1,1,2,2,1
9005,4,5,3,1,1,1,2,3,1
9006,4,5,3,1,1,1,3,1,1
9007,4,5,3,1,1,1,3,2,1
9008,4,5,3,1,1,1,3,3,1
9009,4,5,3,1,1,1,4,1,1
9010,4,5,3,1,1,1,4,2,1
9011,4,5,3,1,1,1,4,3,1
9012,4,5,3,1,1,2,1,1,1
9013,4,5,3,1,1,2,1,2,1
9014,4,5,3,1,1,2,1,3,1
9015,4,5,3,1,1,2,2,1,1
9016,4,5,3,1,1,2,2,2,1
9017,4,5,3,1,1,2,2,3,1
9019,4,5,3,1,1,2,3,2,1
9020,4,5,3,1,1,2,3,3,1
9021,4,5,3,1,1,2,4,1,1
9022,4,5,3,1,1,2,4,2,1
9023,4,5,3,1,1,2,4,3,1
9024,4,5,3,1,1,3,1,1,1
9025,4,5,3,1,1,3,1,2,1
9026,4,5,3,1,1,3,1,3,1
9027,4,5,3,1,1,3,2,1,1
9028,4,5,3,1,1,3,2,2,1
9029,4,5,3,1,1,3,2,3,1
9030,4,5,3,1,1,3,3,1,1
9031,4,5,3,1,1,3,3,2,1
9033,4,5,3,1,1,3,4,1,1
9034,4,5,3,1,1,3,4,2,1
9036,4,5,3,1,2,2,1,1,1
9037,4,5,3,1,2,2,2,1,1
9038,4,5,3,1,2,2,3,1,1
9039,4,5,3,1,2,2,4,1,1
9040,4,5,3,1,3,2,1,1,1
9041,4,5,3,1,3,2,2,1,1
9042,4,5,3,1,3,2,3,1,1
9043,4,5,3,1,3,2,4,1,1
9044,4,5,3,2,1,1,1,1,1
9045,4,5,3,2,1,1,1,2,1
9047,4,5,3,2,1,1,2,1,1
9048,4,5,3,2,1,1,2,2,1
9049,4,5,3,2,1,1,2,3,1
9050,4,5,3,2,1,1,3,1,1
9051,4,5,3,2,1,1,3,2,1
9053,4,5,3,2,1,1,4,1,1
9054,4,5,3,2,1,1,4,2,1
9055,4,5,3,2,1,1,4,3,1
9056,4,5,3,2,1,2,1,1,1
9057,4,5,3,2,1,2,1,2,1
9058,4,5,3,2,1,2,1,3,1
9059,4,5,3,2,1,2,2,1,1
9060,4,5,3,2,1,2,2,2,1
9061,4,5,3,2,1,2,2,3,1
9062,4,5,3,2,1,2,3,1,1
9065,4,5,3,2,1,2,4,1,1
9066,4,5,3,2,1,2,4,2,1
9067,4,5,3,2,1,2,4,3,1
9068,4,5,3,2,1,3,1,1,1
9069,4,5,3,2,1,3,1,2,1
9070,4,5,3,2,1,3,1,3,1
9071,4,5,3,2,1,3,2,1,1
9072,4,5,3,2,1,3,2,2,1
9073,4,5,3,2,1,3,2,3,1
9074,4,5,3,2,1,3,3,1,1
9075,4,5,3,2,1,3,3,2,1
9076,4,5,3,2,1,3,3,3,1
9077,4,5,3,2,1,3,4,1,1
9078,4,5,3,2,1,3,4,2,1
9079,4,5,3,2,1,3,4,3,1
9080,4,5,3,2,2,2,1,1,1
9081,4,5,3,2,2,2,2,1,1
9082,4,5,3,2,2,2,3,1,1
9083,4,5,3,2,2,2,4,1,1
9084,4,5,3,2,3,2,1,1,1
9085,4,5,3,2,3,2,2,1,1
9086,4,5,3,2,3,2,3,1,1
9087,4,5,3,2,3,2,4,1,1
9088,4,5,3,3,1,1,1,1,1
9089,4,5,3,3,1,1,1,2,1
9090,4,5,3,3,1,1,1,3,1
9091,4,5,3,3,1,1,2,1,1
9092,4,5,3,3,1,1,2,2,1
9093,4,5,3,3,1,1,2,3,1
9094,4,5,3,3,1,1,3,1,1
9095,4,5,3,3,1,1,3,2,1
9096,4,5,3,3,1,1,3,3,1
9097,4,5,3,3,1,1,4,1,1
9098,4,5,3,3,1,1,4,2,1
9099,4,5,3,3,1,1,4,3,1
9100,4,5,3,3,1,2,1,1,1
9101,4,5,3,3,1,2,1,2,1
9102,4,5,3,3,1,2,1,3,1
9103,4,5,3,3,1,2,2,1,1
9104,4,5,3,3,1,2,2,2,1
9105,4,5,3,3,1,2,2,3,1
9106,4,5,3,3,1,2,3,1,1
9108,4,5,3,3,1,2,3,3,1
9111,4,5,3,3,1,2,4,3,1
9113,4,5,3,3,1,3,1,2,1
9114,4,5,3,3,1,3,1,3,1
9116,4,5,3,3,1,3,2,2,1
9117,4,5,3,3,1,3,2,3,1
9119,4,5,3,3,1,3,3,2,1
9120,4,5,3,3,1,3,3,3,1
9121,4,5,3,3,1,3,4,1,1
9122,4,5,3,3,1,3,4,2,1
9123,4,5,3,3,1,3,4,3,1
9124,4,5,3,3,2,2,1,1,1
9125,4,5,3,3,2,2,2,1,1
9126,4,5,3,3,2,2,3,1,1
9127,4,5,3,3,2,2,4,1,1
9128,4,5,3,3,3,2,1,1,1
9129,4,5,3,3,3,2,2,1,1
9130,4,5,3,3,3,2,3,1,1
9131,4,5,3,3,3,2,4,1,1
9132,4,6,1,1,1,1,1,1,1
9133,4,6,1,1,1,1,1,2,1
9134,4,6,1,1,1,1,1,3,1
9135,4,6,1,1,1,1,2,1,1
9136,4,6,1,1,1,1,2,2,1
9137,4,6,1,1,1,1,2,3,1
9138,4,6,1,1,1,1,3,1,1
9139,4,6,1,1,1,1,3,2,1
9140,4,6,1,1,1,1,3,3,1
9141,4,6,1,1,1,1,4,1,1
9142,4,6,1,1,1,1,4,2,1
9144,4,6,1,1,1,2,1,1,1
9145,4,6,1,1,1,2,1,2,1
9146,4,6,1,1,1,2,1,3,1
9147,4,6,1,1,1,2,2,1,1
9148,4,6,1,1,1,2,2,2,1
9149,4,6,1,1,1,2,2,3,1
9150,4,6,1,1,1,2,3,1,1
9151,4,6,1,1,1,2,3,2,1
9152,4,6,1,1,1,2,3,3,1
9153,4,6,1,1,1,2,4,1,1
9154,4,6,1,1,1,2,4,2,1
9155,4,6,1,1,1,2,4,3,1
9156,4,6,1,1,1,3,1,1,1
9158,4,6,1,1,1,3,1,3,1
9159,4,6,1,1,1,3,2,1,1
9160,4,6,1,1,1,3,2,2,1
9161,4,6,1,1,1,3,2,3,1
9162,4,6,1,1,1,3,3,1,1
9163,4,6,1,1,1,3,3,2,1
9164,4,6,1,1,1,3,3,3,1
9165,4,6,1,1,1,3,4,1,1
9166,4,6,1,1,1,3,4,2,1
9167,4,6,1,1,1,3,4,3,1
9168,4,6,1,1,2,2,1,1,1
9169,4,6,1,1,2,2,2,1,1
9170,4,6,1,1,2,2,3,1,1
9171,4,6,1,1,2,2,4,1,1
9172,4,6,1,1,3,2,1,1,1
9173,4,6,1,1,3,2,2,1,1
9174,4,6,1,1,3,2,3,1,1
9175,4,6,1,1,3,2,4,1,1
9176,4,6,1,2,1,1,1,1,1
9177,4,6,1,2,1,1,1,2,1
9178,4,6,1,2,1,1,1,3,1
9179,4,6,1,2,1,1,2,1,1
9181,4,6,1,2,1,1,2,3,1
9182,4,6,1,2,1,1,3,1,1
9183,4,6,1,2,1,1,3,2,1
9185,4,6,1,2,1,1,4,1,1
9186,4,6,1,2,1,1,4,2,1
9188,4,6,1,2,1,2,1,1,1
9189,4,6,1,2,1,2,1,2,1
9190,4,6,1,2,1,2,1,3,1
9191,4,6,1,2,1,2,2,1,1
9192,4,6,1,2,1,2,2,2,1
9193,4,6,1,2,1,2,2,3,1
9194,4,6,1,2,1,2,3,1,1
9195,4,6,1,2,1,2,3,2,1
9197,4,6,1,2,1,2,4,1,1
9198,4,6,1,2,1,2,4,2,1
9200,4,6,1,2,1,3,1,1,1
9201,4,6,1,2,1,3,1,2,1
9202,4,6,1,2,1,3,1,3,1
9203,4,6,1,2,1,3,2,1,1
9204,4,6,1,2,1,3,2,2,1
9205,4,6,1,2,1,3,2,3,1
9206,4,6,1,2,1,3,3,1,1
9207,4,6,1,2,1,3,3,2,1
9208,4,6,1,2,1,3,3,3,1
9209,4,6,1,2,1,3,4,1,1
9210,4,6,1,2,1,3,4,2,1
9211,4,6,1,2,1,3,4,3,1
9212,4,6,1,2,2,2,1,1,1
9213,4,6,1,2,2,2,2,1,1
9214,4,6,1,2,2,2,3,1,1
9215,4,6,1,2,2,2,4,1,1
9217,4,6,1,2,3,2,2,1,1
9218,4,6,1,2,3,2,3,1,1
9219,4,6,1,2,3,2,4,1,1
9220,4,6,1,3,1,1,1,1,1
9221,4,6,1,3,1,1,1,2,1
9222,4,6,1,3,1,1,1,3,1
9223,4,6,1,3,1,1,2,1,1
9224,4,6,1,3,1,1,2,2,1
9225,4,6,1,3,1,1,2,3,1
9226,4,6,1,3,1,1,3,1,1
9227,4,6,1,3,1,1,3,2,1
9228,4,6,1,3,1,1,3,3,1
9230,4,6,1,3,1,1,4,2,1
9231,4,6,1,3,1,1,4,3,1
9232,4,6,1,3,1,2,1,1,1
9234,4,6,1,3,1,2,1,3,1
9235,4,6,1,3,1,2,2,1,1
9236,4,6,1,3,1,2,2,2,1
9237,4,6,1,3,1,2,2,3,1
9238,4,6,1,3,1,2,3,1,1
9239,4,6,1,3,1,2,3,2,1
9240,4,6,1,3,1,2,3,3,1
9241,4,6,1,3,1,2,4,1,1
9242,4,6,1,3,1,2,4,2,1
9243,4,6,1,3,1,2,4,3,1
9244,4,6,1,3,1,3,1,1,1
9245,4,6,1,3,1,3,1,2,1
9247,4,6,1,3,1,3,2,1,1
9249,4,6,1,3,1,3,2,3,1
9250,4,6,1,3,1,3,3,1,1
9251,4,6,1,3,1,3,3,2,1
9252,4,6,1,3,1,3,3,3,1
9253,4,6,1,3,1,3,4,1,1
9254,4,6,1,3,1,3,4,2,1
9255,4,6,1,3,1,3,4,3,1
9256,4,6,1,3,2,2,1,1,1
9257,4,6,1,3,2,2,2,1,1
9258,4,6,1,3,2,2,3,1,1
9259,4,6,1,3,2,2,4,1,1
9260,4,6,1,3,3,2,1,1,1
9261,4,6,1,3,3,2,2,1,1
9262,4,6,1,3,3,2,3,1,1
9263,4,6,1,3,3,2,4,1,1
9264,4,6,2,1,1,1,1,1,1
9265,4,6,2,1,1,1,1,2,1
9266,4,6,2,1,1,1,1,3,1
9267,4,6,2,1,1,1,2,1,1
9269,4,6,2,1,1,1,2,3,1
9270,4,6,2,1,1,1,3,1,1
9271,4,6,2,1,1,1,3,2,1
9272,4,6,2,1,1,1,3,3,1
9273,4,6,2,1,1,1,4,1,1
9274,4,6,2,1,1,1,4,2,1
9275,4,6,2,1,1,1,4,3,1
9276,4,6,2,1,1,2,1,1,1
9277,4,6,2,1,1,2,1,2,1
9279,4,6,2,1,1,2,2,1,1
9280,4,6,2,1,1,2,2,2,1
9281,4,6,2,1,1,2,2,3,1
9283,4,6,2,1,1,2,3,2,1
9284,4,6,2,1,1,2,3,3,1
9285,4,6,2,1,1,2,4,1,1
9286,4,6,2,1,1,2,4,2,1
9287,4,6,2,1,1,2,4,3,1
9288,4,6,2,1,1,3,1,1,1
9289,4,6,2,1,1,3,1,2,1
9290,4,6,2,1,1,3,1,3,1
9292,4,6,2,1,1,3,2,2,1
9293,4,6,2,1,1,3,2,3,1
9295,4,6,2,1,1,3,3,2,1
9296,4,6,2,1,1,3,3,3,1
9297,4,6,2,1,1,3,4,1,1
9298,4,6,2,1,1,3,4,2,1
9300,4,6,2,1,1,4,1,1,4
9301,4,6,2,1,1,4,1,2,4
9302,4,6,2,1,1,4,1,3,4
9303,4,6,2,1,1,4,2,1,4
9304,4,6,2,1,1,4,2,2,4
9305,4,6,2,1,1,4,2,3,4
9306,4,6,2,1,1,4,3,1,4
9307,4,6,2,1,1,4,3,2,4
9308,4,6,2,1,1,4,3,3,4
9310,4,6,2,1,1,4,4,2,4
9313,4,6,2,1,2,2,1,2,3
9314,4,6,2,1,2,2,1,3,3
9315,4,6,2,1,2,2,2,1,3
9316,4,6,2,1,2,2,2,2,3
9317,4,6,2,1,2,2,2,3,3
9318,4,6,2,1,2,2,3,1,3
9320,4,6,2,1,2,2,3,3,3
9321,4,6,2,1,2,2,4,1,3
9322,4,6,2,1,2,2,4,2,3
9323,4,6,2,1,2,2,4,3,3
9324,4,6,2,1,2,4,1,1,4
9325,4,6,2,1,2,4,1,2,4
9326,4,6,2,1,2,4,1,3,4
9327,4,6,2,1,2,4,2,1,4
9328,4,6,2,1,2,4,2,2,4
9329,4,6,2,1,2,4,2,3,4
9331,4,6,2,1,2,4,3,2,4
9332,4,6,2,1,2,4,3,3,4
9333,4,6,2,1,2,4,4,1,4
9334,4,6,2,1,2,4,4,2,4
9335,4,6,2,1,2,4,4,3,4
9336,4,6,2,1,3,2,1,1,1
9337,4,6,2,1,3,2,2,1,1
9338,4,6,2,1,3,2,3,1,1
9339,4,6,2,1,3,2,4,1,1
9340,4,6,2,1,3,4,1,1,4
9341,4,6,2,1,3,4,1,2,4
9342,4,6,2,1,3,4,1,3,4
9343,4,6,2,1,3,4,2,1,4
9344,4,6,2,1,3,4,2,2,4
9345,4,6,2,1,3,4,2,3,4
9346,4,6,2,1,3,4,3,1,4
9347,4,6,2,1,3,4,3,2,4
9348,4,6,2,1,3,4,3,3,4
9349,4,6,2,1,3,4,4,1,4
9350,4,6,2,1,3,4,4,2,4
9351,4,6,2,1,3,4,4,3,4
9352,4,6,2,2,1,1,1,1,1
9353,4,6,2,2,1,1,1,2,1
9354,4,6,2,2,1,1,1,3,1
9355,4,6,2,2,1,1,2,1,1
9356,4,6,2,2,1,1,2,2,1
9357,4,6,2,2,1,1,2,3,1
9358,4,6,2,2,1,1,3,1,1
9359,4,6,2,2,1,1,3,2,1
9360,4,6,2,2,1,1,3,3,1
9361,4,6,2,2,1,1,4,1,1
9362,4,6,2,2,1,1,4,2,1
9363,4,6,2,2,1,1,4,3,1
9364,4,6,2,2,1,2,1,1,1
9365,4,6,2,2,1,2,1,2,1
9366,4,6,2,2,1,2,1,3,1
9367,4,6,2,2,1,2,2,1,1
9368,4,6,2,2,1,2,2,2,1
9369,4,6,2,2,1,2,2,3,1
9370,4,6,2,2,1,2,3,1,1
9371,4,6,2,2,1,2,3,2,1
9372,4,6,2,2,1,2,3,3,1
9374,4,6,2,2,1,2,4,2,1
9375,4,6,2,2,1,2,4,3,1
9376,4,6,2,2,1,3,1,1,1
9377,4,6,2,2,1,3,1,2,1
9378,4,6,2,2,1,3,1,3,1
9379,4,6,2,2,1,3,2,1,1
9380,4,6,2,2,1,3,2,2,1
9381,4,6,2,2,1,3,2,3,1
9382,4,6,2,2,1,3,3,1,1
9383,4,6,2,2,1,3,3,2,1
9384,4,6,2,2,1,3,3,3,1
9385,4,6,2,2,1,3,4,1,1
9386,4,6,2,2,1,3,4,2,1
9387,4,6,2,2,1,3,4,3,1
9388,4,6,2,2,1,4,1,1,4
9389,4,6,2,2,1,4,1,2,4
9390,4,6,2,2,1,4,1,3,4
9391,4,6,2,2,1,4,2,1,4
9392,4,6,2,2,1,4,2,2,4
9393,4,6,2,2,1,4,2,3,4
9395,4,6,2,2,1,4,3,2,4
9396,4,6,2,2,1,4,3,3,4
9397,4,6,2,2,1,4,4,1,4
9398,4,6,2,2,1,4,4,2,4
9399,4,6,2,2,1,4,4,3,4
9401,4,6,2,2,2,2,1,2,3
9402,4,6,2,2,2,2,1,3,3
9403,4,6,2,2,2,2,2,1,3
9404,4,6,2,2,2,2,2,2,3
9405,4,6,2,2,2,2,2,3,3
9406,4,6,2,2,2,2,3,1,3
9407,4,6,2,2,2,2,3,2,3
9408,4,6,2,2,2,2,3,3,3
9409,4,6,2,2,2,2,4,1,3
9410,4,6,2,2,2,2,4,2,3
9411,4,6,2,2,2,2,4,3,3
9412,4,6,2,2,2,4,1,1,4
9413,4,6,2,2,2,4,1,2,4
9414,4,6,2,2,2,4,1,3,4
9415,4,6,2,2,2,4,2,1,4
9416,4,6,2,2,2,4,2,2,4
9417,4,6,2,2,2,4,2,3,4
9418,4,6,2,2,2,4,3,1,4
9419,4,6,2,2,2,4,3,2,4
9420,4,6,2,2,2,4,3,3,4
9421,4,6,2,2,2,4,4,1,4
9422,4,6,2,2,2,4,4,2,4
9423,4,6,2,2,2,4,4,3,4
9424,4,6,2,2,3,2,1,1,1
9425,4,6,2,2,3,2,2,1,1
9426,4,6,2,2,3,2,3,1,1
9427,4,6,2,2,3,2,4,1,1
9428,4,6,2,2,3,4,1,1,4
9429,4,6,2,2,3,4,1,2,4
9432,4,6,2,2,3,4,2,2,4
9433,4,6,2,2,3,4,2,3,4
9435,4,6,2,2,3,4,3,2,4
9436,4,6,2,2,3,4,3,3,4
9437,4,6,2,2,3,4,4,1,4
9438,4,6,2,2,3,4,4,2,4
9439,4,6,2,2,3,4,4,3,4
9441,4,6,2,3,1,1,1,2,1
9442,4,6,2,3,1,1,1,3,1
9443,4,6,2,3,1,1,2,1,1
9444,4,6,2,3,1,1,2,2,1
9445,4,6,2,3,1,1,2,3,1
9446,4,6,2,3,1,1,3,1,1
9447,4,6,2,3,1,1,3,2,1
9448,4,6,2,3,1,1,3,3,1
9449,4,6,2,3,1,1,4,1,1
9450,4,6,2,3,1,1,4,2,1
9451,4,6,2,3,1,1,4,3,1
9452,4,6,2,3,1,2,1,1,1
9453,4,6,2,3,1,2,1,2,1
9455,4,6,2,3,1,2,2,1,1
9456,4,6,2,3,1,2,2,2,1
9457,4,6,2,3,1,2,2,3,1
9458,4,6,2,3,1,2,3,1,1
9459,4,6,2,3,1,2,3,2,1
9460,4,6,2,3,1,2,3,3,1
9461,4,6,2,3,1,2,4,1,1
9462,4,6,2,3,1,2,4,2,1
9463,4,6,2,3,1,2,4,3,1
9464,4,6,2,3,1,3,1,1,1
9465,4,6,2,3,1,3,1,2,1
9466,4,6,2,3,1,3,1,3,1
9467,4,6,2,3,1,3,2,1,1
9468,4,6,2,3,1,3,2,2,1
9470,4,6,2,3,1,3,3,1,1
9471,4,6,2,3,1,3,3,2,1
9472,4,6,2,3,1,3,3,3,1
9475,4,6,2,3,1,3,4,3,1
9476,4,6,2,3,1,4,1,1,4
9477,4,6,2,3,1,4,1,2,4
9478,4,6,2,3,1,4,1,3,4
9479,4,6,2,3,1,4,2,1,4
9480,4,6,2,3,1,4,2,2,4
9481,4,6,2,3,1,4,2,3,4
9482,4,6,2,3,1,4,3,1,4
9483,4,6,2,3,1,4,3,2,4
9484,4,6,2,3,1,4,3,3,4
9485,4,6,2,3,1,4,4,1,4
9486,4,6,2,3,1,4,4,2,4
9488,4,6,2,3,2,2,1,1,3
9489,4,6,2,3,2,2,1,2,3
9490,4,6,2,3,2,2,1,3,3
9491,4,6,2,3,2,2,2,1,3
9493,4,6,2,3,2,2,2,3,3
9494,4,6,2,3,2,2,3,1,3
9495,4,6,2,3,2,2,3,2,3
9497,4,6,2,3,2,2,4,1,3
9498,4,6,2,3,2,2,4,2,3
9499,4,6,2,3,2,2,4,3,3
9500,4,6,2,3,2,4,1,1,4
9501,4,6,2,3,2,4,1,2,4
9502,4,6,2,3,2,4,1,3,4
9504,4,6,2,3,2,4,2,2,4
9505,4,6,2,3,2,4,2,3,4
9506,4,6,2,3,2,4,3,1,4
9507,4,6,2,3,2,4,3,2,4
9508,4,6,2,3,2,4,3,3,4
9509,4,6,2,3,2,4,4,1,4
9510,4,6,2,3,2,4,4,2,4
9511,4,6,2,3,2,4,4,3,4
9512,4,6,2,3,3,2,1,1,1
9513,4,6,2,3,3,2,2,1,1
9514,4,6,2,3,3,2,3,1,1
9515,4,6,2,3,3,2,4,1,1
9516,4,6,2,3,3,4,1,1,4
9517,4,6,2,3,3,4,1,2,4
9518,4,6,2,3,3,4,1,3,4
9519,4,6,2,3,3,4,2,1,4
9520,4,6,2,3,3,4,2,2,4
9521,4,6,2,3,3,4,2,3,4
9522,4,6,2,3,3,4,3,1,4
9523,4,6,2,3,3,4,3,2,4
9524,4,6,2,3,3,4,3,3,4
9525,4,6,2,3,3,4,4,1,4
9526,4,6,2,3,3,4,4,2,4
9528,4,6,3,1,1,1,1,1,1
9529,4,6,3,1,1,1,1,2,1
9530,4,6,3,1,1,1,1,3,1
9531,4,6,3,1,1,1,2,1,1
9533,4,6,3,1,1,1,2,3,1
9534,4,6,3,1,1,1,3,1,1
9535,4,6,3,1,1,1,3,2,1
9536,4,6,3,1,1,1,3,3,1
9537,4,6,3,1,1,1,4,1,1
9538,4,6,3,1,1,1,4,2,1
9539,4,6,3,1,1,1,4,3,1
9541,4,6,3,1,1,2,1,2,1
9542,4,6,3,1,1,2,1,3,1
9543,4,6,3,1,1,2,2,1,1
9547,4,6,3,1,1,2,3,2,1
9548,4,6,3,1,1,2,3,3,1
9549,4,6,3,1,1,2,4,1,1
9550,4,6,3,1,1,2,4,2,1
9551,4,6,3,1,1,2,4,3,1
9552,4,6,3,1,1,3,1,1,1
9553,4,6,3,1,1,3,1,2,1
9554,4,6,3,1,1,3,1,3,1
9555,4,6,3,1,1,3,2,1,1
9556,4,6,3,1,1,3,2,2,1
9557,4,6,3,1,1,3,2,3,1
9558,4,6,3,1,1,3,3,1,1
9559,4,6,3,1,1,3,3,2,1
9560,4,6,3,1,1,3,3,3,1
9561,4,6,3,1,1,3,4,1,1
9562,4,6,3,1,1,3,4,2,1
9563,4,6,3,1,1,3,4,3,1
9564,4,6,3,1,1,4,1,1,2
9565,4,6,3,1,1,4,1,2,2
9566,4,6,3,1,1,4,1,3,2
9567,4,6,3,1,1,4,2,1,2
9568,4,6,3,1,1,4,2,2,2
9569,4,6,3,1,1,4,2,3,2
9570,4,6,3,1,1,4,3,1,2
9571,4,6,3,1,1,4,3,2,2
9572,4,6,3,1,1,4,3,3,2
9573,4,6,3,1,1,4,4,1,2
9574,4,6,3,1,1,4,4,2,2
9575,4,6,3,1,1,4,4,3,2
9576,4,6,3,1,2,2,1,1,1
9577,4,6,3,1,2,2,2,1,1
9578,4,6,3,1,2,2,3,1,1
9579,4,6,3,1,2,2,4,1,1
9580,4,6,3,1,2,4,1,1,2
9581,4,6,3,1,2,4,1,2,2
9582,4,6,3,1,2,4,1,3,2
9583,4,6,3,1,2,4,2,1,2
9584,4,6,3,1,2,4,2,2,2
9585,4,6,3,1,2,4,2,3,2
9586,4,6,3,1,2,4,3,1,2
9587,4,6,3,1,2,4,3,2,2
9588,4,6,3,1,2,4,3,3,2
9589,4,6,3,1,2,4,4,1,2
9590,4,6,3,1,2,4,4,2,2
9591,4,6,3,1,2,4,4,3,2
9592,4,6,3,1,3,1,1,1,2
9593,4,6,3,1,3,1,1,2,2
9594,4,6,3,1,3,1,1,3,2
9595,4,6,3,1,3,1,2,1,2
9596,4,6,3,1,3,1,2,2,2
9597,4,6,3,1,3,1,2,3,2
9598,4,6,3,1,3,1,3,1,2
9599,4,6,3,1,3,1,3,2,2
9600,4,6,3,1,3,1,3,3,2
9601,4,6,3,1,3,1,4,1,2
9602,4,6,3,1,3,1,4,2,2
9603,4,6,3,1,3,1,4,3,2
9605,4,6,3,1,3,2,1,2,2
9606,4,6,3,1,3,2,1,3,2
9607,4,6,3,1,3,2,2,1,2
9608,4,6,3,1,3,2,2,2,2
9609,4,6,3,1,3,2,2,3,2
9611,4,6,3,1,3,2,3,2,2
9612,4,6,3,1,3,2,3,3,2
9614,4,6,3,1,3,2,4,2,2
9615,4,6,3,1,3,2,4,3,2
9616,4,6,3,1,3,3,1,1,2
9617,4,6,3,1,3,3,1,2,2
9619,4,6,3,1,3,3,2,1,2
9620,4,6,3,1,3,3,2,2,2
9621,4,6,3,1,3,3,2,3,2
9623,4,6,3,1,3,3,3,2,2
9624,4,6,3,1,3,3,3,3,2
9625,4,6,3,1,3,3,4,1,2
9626,4,6,3,1,3,3,4,2,2
9628,4,6,3,1,3,4,1,1,2
9629,4,6,3,1,3,4,1,2,2
9630,4,6,3,1,3,4,1,3,2
9631,4,6,3,1,3,4,2,1,2
9632,4,6,3,1,3,4,2,2,2
9633,4,6,3,1,3,4,2,3,2
9635,4,6,3,1,3,4,3,2,2
9636,4,6,3,1,3,4,3,3,2
9637,4,6,3,1,3,4,4,1,2
9638,4,6,3,1,3,4,4,2,2
9639,4,6,3,1,3,4,4,3,2
9640,4,6,3,2,1,1,1,1,1
9641,4,6,3,2,1,1,1,2,1
9642,4,6,3,2,1,1,1,3,1
9644,4,6,3,2,1,1,2,2,1
9645,4,6,3,2,1,1,2,3,1
9646,4,6,3,2,1,1,3,1,1
9647,4,6,3,2,1,1,3,2,1
9648,4,6,3,2,1,1,3,3,1
9651,4,6,3,2,1,1,4,3,1
9652,4,6,3,2,1,2,1,1,1
9653,4,6,3,2,1,2,1,2,1
9654,4,6,3,2,1,2,1,3,1
9655,4,6,3,2,1,2,2,1,1
9656,4,6,3,2,1,2,2,2,1
9657,4,6,3,2,1,2,2,3,1
9658,4,6,3,2,1,2,3,1,1
9659,4,6,3,2,1,2,3,2,1
9660,4,6,3,2,1,2,3,3,1
9661,4,6,3,2,1,2,4,1,1
9662,4,6,3,2,1,2,4,2,1
9663,4,6,3,2,1,2,4,3,1
9664,4,6,3,2,1,3,1,1,1
9665,4,6,3,2,1,3,1,2,1
